417714;1
541145;1
468864;1
248842;1
643346;1
372273;1
625526;1
532235;1
326623;1
461164;1
821128;1
127721;1
746647;1
127721;1
213312;1
284482;1
283382;1
823328;1
278872;1
143341;1
371173;1
257752;1
386683;1
687786;1
814418;1
413314;1
186681;1
721127;1
867768;1
326623;1
653356;1
231132;1
523147;0
283657;0
387524;0
857231;0
862735;0
416358;0
514368;0
678231;0
814273;0
648523;0
241637;0
842536;0
425781;0
178532;0
538471;0
423761;0
728546;0
743586;0
247635;0
754812;0
685147;0
627315;0
328541;0
546287;0
517248;0
312745;0
246718;0
413672;0
135842;0
456381;0
764135;0
173268;0
